order_number,order_date,product_code,quantity,price,sales,country
10183,2003-11-13,S18_2957,39,68.08,2655.12,USA
10193,2003-11-21,S18_2957,24,51.84,1244.16,Australia
10206,2003-12-05,S18_2957,28,67.46,1888.88,Canada
10215,2004-01-29,S18_2957,31,58.71,1820.01,USA
10228,2004-03-10,S18_2957,45,63.71,2866.95,USA
10244,2004-04-29,S18_2957,24,58.09,1394.16,Spain
10257,2004-06-14,S18_2957,49,53.72,2632.28,USA
10269,2004-07-16,S18_2957,32,63.08,2018.56,Austria
10280,2004-08-17,S18_2957,43,68.71,2954.53,Italy
10291,2004-09-08,S18_2957,37,50.59,1871.83,Sweden
10304,2004-10-11,S18_2957,24,64.96,1559.04,France
10312,2004-10-21,S18_2957,35,53.72,1880.2,USA
10322,2004-11-04,S18_2957,41,29.87,1224.67,USA
10332,2004-11-17,S18_2957,26,100.0,2979.08,UK
10347,2004-11-29,S18_2957,34,64.96,2208.64,Australia
10357,2004-12-10,S18_2957,49,70.58,3458.42,USA
10369,2005-01-20,S18_2957,28,44.21,1237.88,USA
10381,2005-02-17,S18_2957,40,68.08,2723.2,USA
10392,2005-03-10,S18_2957,37,59.96,2218.52,Austria
10423,2005-05-30,S18_2957,31,53.72,1665.32,Belgium
10106,2003-02-17,S18_3029,41,83.44,3421.04,Italy
10119,2003-04-28,S18_3029,21,89.46,1878.66,Austria
10130,2003-06-16,S18_3029,40,96.34,3853.6,USA
10143,2003-08-10,S18_3029,46,74.84,3442.64,USA
10155,2003-10-06,S18_3029,44,79.14,3482.16,Finland
10167,2003-10-23,S18_3029,46,73.12,3363.52,Sweden
10178,2003-11-08,S18_3029,41,81.72,3350.52,France
10186,2003-11-14,S18_3029,32,89.46,2862.72,UK
10197,2003-11-26,S18_3029,46,87.74,4036.04,Spain
10209,2004-01-09,S18_3029,28,100.0,2817.92,USA
10222,2004-02-19,S18_3029,49,94.62,4636.38,USA
10248,2004-05-07,S18_3029,21,73.98,1553.58,USA
10262,2004-06-24,S18_3029,32,84.3,2697.6,Spain
10273,2004-07-21,S18_3029,34,98.06,3334.04,Belgium
10283,2004-08-20,S18_3029,21,98.06,2059.26,Canada
10296,2004-09-15,S18_3029,21,96.34,2023.14,Germany
10307,2004-10-14,S18_3029,31,83.44,2586.64,USA
10316,2004-11-01,S18_3029,21,94.62,1987.02,UK
10327,2004-11-10,S18_3029,25,45.86,1146.5,Denmark
10338,2004-11-22,S18_3029,28,82.58,2312.24,Belgium
10350,2004-12-02,S18_3029,43,64.97,2793.71,Spain
10373,2005-01-31,S18_3029,22,86.74,1908.28,Finland
10386,2005-03-01,S18_3029,37,93.01,3441.37,Spain
10398,2005-03-30,S18_3029,28,72.26,2023.28,France
10400,2005-04-01,S18_3029,30,74.84,2245.2,USA
10414,2005-05-06,S18_3029,44,73.98,3255.12,USA
10103,2003-01-29,S18_3136,25,100.0,2539.5,Norway
10111,2003-03-25,S18_3136,43,100.0,4818.15,USA
10126,2003-05-28,S18_3136,30,97.39,2921.7,Spain
10139,2003-07-16,S18_3136,20,90.06,1801.2,Australia
10150,2003-09-19,S18_3136,26,100.0,2804.36,Singapore
10163,2003-10-20,S18_3136,40,100.0,4900.8,USA
10173,2003-11-05,S18_3136,31,89.01,2759.31,Italy
10183,2003-11-13,S18_3136,22,100.0,2488.2,USA
10193,2003-11-21,S18_3136,23,100.0,2769.89,Australia
10206,2003-12-05,S18_3136,30,100.0,3581.4,Canada
10215,2004-01-29,S18_3136,49,100.0,5285.14,USA
10228,2004-03-10,S18_3136,31,100.0,3181.53,USA
10244,2004-04-29,S18_3136,29,100.0,3340.51,Spain
10257,2004-06-14,S18_3136,37,84.82,3138.34,USA
10270,2004-07-19,S18_3136,38,100.0,4775.08,Australia
10280,2004-08-17,S18_3136,29,100.0,3006.43,Italy
10291,2004-09-08,S18_3136,23,100.0,2866.26,Sweden
10304,2004-10-11,S18_3136,26,85.87,2232.62,France
10312,2004-10-21,S18_3136,38,100.0,4457.02,USA
10322,2004-11-04,S18_3136,48,47.04,2257.92,USA
10332,2004-11-17,S18_3136,40,39.8,1592.0,UK
10347,2004-11-29,S18_3136,45,100.0,4948.2,Australia
10357,2004-12-10,S18_3136,44,100.0,5160.76,USA
10369,2005-01-20,S18_3136,21,94.22,1978.62,USA
10381,2005-02-17,S18_3136,35,100.0,4288.2,USA
10392,2005-03-10,S18_3136,29,86.92,2520.68,Austria
10423,2005-05-30,S18_3136,21,84.82,1781.22,Belgium
10105,2003-02-11,S18_3140,22,100.0,3065.04,Denmark
10117,2003-04-16,S18_3140,26,100.0,3551.34,Singapore
10128,2003-06-06,S18_3140,41,100.0,5544.02,Spain
10142,2003-08-08,S18_3140,47,100.0,6034.33,USA
10153,2003-09-28,S18_3140,31,100.0,3641.57,Spain
10166,2003-10-21,S18_3140,43,100.0,6930.74,USA
10177,2003-11-07,S18_3140,23,100.0,3675.63,Spain
10185,2003-11-14,S18_3140,28,100.0,3442.04,USA
10196,2003-11-26,S18_3140,49,100.0,6893.81,USA
10208,2004-01-02,S18_3140,24,100.0,2622.48,France
10221,2004-02-18,S18_3140,33,100.0,4417.38,Belgium
10232,2004-03-20,S18_3140,22,100.0,3606.02,UK
10248,2004-05-07,S18_3140,32,100.0,3802.56,USA
10273,2004-07-21,S18_3140,40,100.0,5026.4,Belgium
10282,2004-08-20,S18_3140,43,100.0,6695.53,USA
10293,2004-09-09,S18_3140,24,100.0,2819.28,Italy
10306,2004-10-14,S18_3140,32,100.0,3759.04,UK
10314,2004-10-22,S18_3140,20,100.0,2731.8,Denmark
10325,2004-11-05,S18_3140,24,69.12,1658.88,Norway
10336,2004-11-20,S18_3140,48,100.0,5778.24,France
10350,2004-12-02,S18_3140,44,100.0,5191.12,Spain
10372,2005-01-26,S18_3140,28,100.0,3862.88,Japan
10383,2005-02-22,S18_3140,24,61.52,1476.48,Spain
10396,2005-03-23,S18_3140,33,100.0,5273.73,USA
10414,2005-05-06,S18_3140,41,100.0,4872.03,USA
10104,2003-01-31,S18_3232,23,100.0,4556.99,Spain
10109,2003-03-10,S18_3232,46,100.0,8257.0,USA
10114,2003-04-01,S18_3232,48,100.0,8209.44,France
10122,2003-05-08,S18_3232,25,100.0,3598.5,France
10127,2003-06-03,S18_3232,22,100.0,3837.24,USA
10136,2003-07-04,S18_3232,41,100.0,8331.61,France
10141,2003-08-01,S18_3232,34,100.0,4836.5,Finland
10148,2003-09-11,S18_3232,32,100.0,5418.88,Australia
10151,2003-09-21,S18_3232,21,100.0,3734.01,Finland
10160,2003-10-11,S18_3232,20,100.0,3996.4,USA
10165,2003-10-22,S18_3232,47,100.0,8754.69,Singapore
10171,2003-11-05,S18_3232,39,100.0,5481.45,Canada
10175,2003-11-06,S18_3232,29,100.0,4419.89,UK
10181,2003-11-12,S18_3232,45,100.0,6324.75,Norway
10184,2003-11-14,S18_3232,28,100.0,4409.72,Spain
10192,2003-11-20,S18_3232,26,100.0,3918.46,USA
10195,2003-11-25,S18_3232,50,100.0,7620.5,USA
10203,2003-12-02,S18_3232,48,100.0,8291.04,Spain
10207,2003-12-09,S18_3232,25,100.0,3937.25,USA
10212,2004-01-16,S18_3232,40,100.0,5554.4,Spain
10225,2004-02-22,S18_3232,43,100.0,6407.86,Switzerland
10229,2004-03-11,S18_3232,22,100.0,4172.52,USA
10239,2004-04-12,S18_3232,47,100.0,7083.37,Finland
10246,2004-05-05,S18_3232,36,100.0,7132.68,Spain
10253,2004-06-01,S18_3232,40,100.0,6773.6,UK
10259,2004-06-15,S18_3232,27,100.0,3657.69,Singapore
10266,2004-07-06,S18_3232,29,100.0,4812.55,Italy
10271,2004-07-20,S18_3232,20,100.0,3928.6,USA
10278,2004-08-06,S18_3232,42,100.0,6401.22,USA
10281,2004-08-19,S18_3232,25,100.0,4191.25,USA
10287,2004-08-30,S18_3232,36,100.0,5852.52,Switzerland
10292,2004-09-08,S18_3232,21,100.0,2844.87,USA
10301,2003-10-05,S18_3232,23,100.0,4011.66,Norway
10305,2004-10-13,S18_3232,37,100.0,7455.87,USA
10310,2004-10-16,S18_3232,48,100.0,8940.96,Germany
10313,2004-10-22,S18_3232,25,100.0,4572.25,Canada
10321,2004-11-04,S18_3232,33,100.0,5700.09,USA
10324,2004-11-05,S18_3232,27,100.0,3155.49,USA
10331,2004-11-17,S18_3232,27,100.0,4170.69,USA
10334,2004-11-19,S18_3232,20,100.0,2878.8,Sweden
10342,2004-11-24,S18_3232,30,100.0,5029.5,Australia
10349,2004-12-01,S18_3232,48,100.0,7396.8,USA
10358,2004-12-10,S18_3232,32,93.49,2991.68,Spain
10366,2005-01-10,S18_3232,34,100.0,6275.72,Belgium
10370,2005-01-20,S18_3232,27,56.85,1534.95,Australia
10377,2005-02-09,S18_3232,39,100.0,7264.53,Finland
10383,2005-02-22,S18_3232,47,100.0,6869.05,Spain
10394,2005-03-15,S18_3232,22,100.0,3353.02,Spain
10405,2005-04-14,S18_3232,55,100.0,8289.05,France
10412,2005-05-03,S18_3232,60,100.0,11887.8,Spain
10419,2005-05-17,S18_3232,35,100.0,5926.9,Austria
10425,2005-05-31,S18_3232,28,100.0,3793.16,France
10105,2003-02-11,S18_3259,38,100.0,4330.1,Denmark
10117,2003-04-16,S18_3259,21,95.8,2011.8,Singapore
10128,2003-06-06,S18_3259,41,100.0,4837.18,Spain
10142,2003-08-08,S18_3259,22,97.81,2151.82,USA
10153,2003-09-28,S18_3259,29,88.74,2573.46,Spain
10165,2003-10-22,S18_3259,50,100.0,5344.5,Singapore
10177,2003-11-07,S18_3259,29,100.0,3070.52,Spain
10185,2003-11-14,S18_3259,49,80.67,3952.83,USA
10196,2003-11-26,S18_3259,35,100.0,3564.75,USA
10208,2004-01-02,S18_3259,48,100.0,5614.56,France
10221,2004-02-18,S18_3259,23,80.67,1855.41,Belgium
10232,2004-03-20,S18_3259,48,95.8,4598.4,UK
10248,2004-05-07,S18_3259,42,100.0,5082.42,USA
10273,2004-07-21,S18_3259,47,100.0,5450.59,Belgium
10282,2004-08-20,S18_3259,36,100.0,4174.92,USA
10293,2004-09-09,S18_3259,22,100.0,2418.24,Italy
10306,2004-10-14,S18_3259,40,91.76,3670.4,UK
10314,2004-10-22,S18_3259,23,100.0,2481.7,Denmark
10326,2004-11-09,S18_3259,32,100.0,3807.68,Sweden
10336,2004-11-20,S18_3259,21,100.0,2230.41,France
10350,2004-12-02,S18_3259,41,93.04,3814.64,Spain
10372,2005-01-26,S18_3259,25,84.71,2117.75,Japan
10383,2005-02-22,S18_3259,26,100.0,3340.48,Spain
10396,2005-03-23,S18_3259,24,89.75,2154.0,USA
10414,2005-05-06,S18_3259,48,100.0,5808.48,USA
10108,2003-03-03,S18_3278,26,68.35,1777.1,Philippines
10122,2003-05-08,S18_3278,21,73.17,1536.57,France
10135,2003-07-02,S18_3278,45,78.0,3510.0,USA
10147,2003-09-05,S18_3278,36,86.04,3097.44,USA
10159,2003-10-10,S18_3278,21,81.21,1705.41,USA
10169,2003-11-04,S18_3278,32,70.76,2264.32,Australia
10181,2003-11-12,S18_3278,30,82.82,2484.6,Norway
10191,2003-11-20,S18_3278,36,94.88,3415.68,Germany
10203,2003-12-02,S18_3278,33,86.04,2839.32,Spain
10211,2004-01-15,S18_3278,35,78.0,2730.0,France
10225,2004-02-22,S18_3278,37,95.69,3540.53,Switzerland
10238,2004-04-09,S18_3278,41,73.17,2999.97,Denmark
10252,2004-05-26,S18_3278,20,76.39,1527.8,France
10265,2004-07-02,S18_3278,45,86.84,3907.8,Australia
10276,2004-08-02,S18_3278,38,69.96,2658.48,USA
10287,2004-08-30,S18_3278,43,70.76,3042.68,Switzerland
10300,2003-10-04,S18_3278,49,78.8,3861.2,Germany
10310,2004-10-16,S18_3278,27,80.41,2171.07,Germany
10319,2004-11-03,S18_3278,46,73.98,3403.08,USA
10329,2004-11-15,S18_3278,38,59.1,2245.8,USA
10342,2004-11-24,S18_3278,25,66.74,1668.5,Australia
10363,2005-01-06,S18_3278,46,60.3,2773.8,Finland
10378,2005-02-10,S18_3278,22,100.0,2464.0,Spain
10390,2005-03-04,S18_3278,40,100.0,5491.6,USA
10103,2003-01-29,S18_3320,46,100.0,4791.82,Norway
10111,2003-03-25,S18_3320,39,100.0,4178.85,USA
10126,2003-05-28,S18_3320,38,82.34,3128.92,Spain
10139,2003-07-16,S18_3320,30,100.0,3095.4,Australia
10149,2003-09-12,S18_3320,42,94.25,3958.5,USA
10163,2003-10-20,S18_3320,43,100.0,4991.44,USA
10173,2003-11-05,S18_3320,29,95.24,2761.96,Italy
10182,2003-11-12,S18_3320,33,86.31,2848.23,USA
10193,2003-11-21,S18_3320,32,79.37,2539.84,Australia
10206,2003-12-05,S18_3320,28,87.3,2444.4,Canada
10215,2004-01-29,S18_3320,41,100.0,4555.92,USA
10227,2004-03-02,S18_3320,33,100.0,3666.96,France
10244,2004-04-29,S18_3320,36,84.33,3035.88,Spain
10257,2004-06-14,S18_3320,26,89.29,2321.54,USA
10280,2004-08-17,S18_3320,34,100.0,3474.46,Italy
10290,2004-09-07,S18_3320,26,96.23,2501.98,USA
10304,2004-10-11,S18_3320,38,100.0,3958.46,France
10312,2004-10-21,S18_3320,33,100.0,3535.95,USA
10323,2004-11-05,S18_3320,33,91.27,3011.91,Germany
10333,2004-11-18,S18_3320,46,100.0,11336.7,USA
10347,2004-11-29,S18_3320,26,100.0,2656.94,Australia
10357,2004-12-10,S18_3320,25,100.0,2604.25,USA
10369,2005-01-20,S18_3320,45,73.08,3288.6,USA
10382,2005-02-17,S18_3320,50,100.0,8935.5,USA
10392,2005-03-10,S18_3320,36,100.0,4035.96,Austria
10423,2005-05-30,S18_3320,21,89.29,1875.09,Belgium
10108,2003-03-03,S18_3482,29,100.0,4049.56,Philippines
10122,2003-05-08,S18_3482,21,100.0,2469.39,France
10135,2003-07-02,S18_3482,42,100.0,5432.7,USA
10147,2003-09-05,S18_3482,37,100.0,4405.22,USA
10159,2003-10-10,S18_3482,25,100.0,3638.0,USA
10169,2003-11-04,S18_3482,36,100.0,4444.92,Australia
10181,2003-11-12,S18_3482,22,100.0,3395.48,Norway
10191,2003-11-20,S18_3482,23,100.0,3414.58,Germany
10203,2003-12-02,S18_3482,32,100.0,5127.04,Spain
10211,2004-01-15,S18_3482,28,100.0,3745.28,France
10225,2004-02-22,S18_3482,27,100.0,4564.08,Switzerland
10238,2004-04-09,S18_3482,49,100.0,6554.24,Denmark
10252,2004-05-26,S18_3482,41,100.0,6749.83,France
10265,2004-07-02,S18_3482,49,100.0,8427.02,Australia
10276,2004-08-02,S18_3482,30,100.0,3924.6,USA
10287,2004-08-30,S18_3482,40,100.0,6761.6,Switzerland
10300,2003-10-04,S18_3482,23,100.0,3786.49,Germany
10310,2004-10-16,S18_3482,49,100.0,6266.12,Germany
10320,2004-11-03,S18_3482,25,100.0,3491.0,Sweden
10330,2004-11-16,S18_3482,37,100.0,4405.22,Philippines
10342,2004-11-24,S18_3482,55,100.0,6548.3,Australia
10355,2004-12-07,S18_3482,23,100.0,3177.91,Spain
10363,2005-01-06,S18_3482,24,100.0,4142.64,Finland
10378,2005-02-10,S18_3482,43,96.49,4149.07,Spain
10390,2005-03-04,S18_3482,50,100.0,7397.0,USA
10109,2003-03-10,S18_3685,47,100.0,6241.6,USA
10123,2003-05-20,S18_3685,34,100.0,5331.88,France
10137,2003-07-10,S18_3685,31,100.0,5124.3,France
10148,2003-09-11,S18_3685,28,100.0,3639.44,Australia
10161,2003-10-17,S18_3685,36,100.0,5544.0,Denmark
10172,2003-11-05,S18_3685,48,100.0,5493.12,USA
10181,2003-11-12,S18_3685,39,100.0,5785.26,Norway
10192,2003-11-20,S18_3685,45,100.0,5340.6,USA
10204,2003-12-02,S18_3685,35,100.0,5735.8,USA
10212,2004-01-16,S18_3685,45,100.0,6357.6,Spain
10226,2004-02-26,S18_3685,46,100.0,7343.9,USA
10240,2004-04-13,S18_3685,37,100.0,5959.22,Japan
10253,2004-06-01,S18_3685,31,100.0,4029.38,UK
10266,2004-07-06,S18_3685,33,100.0,5035.14,Italy
10278,2004-08-06,S18_3685,31,100.0,4116.8,USA
10287,2004-08-30,S18_3685,27,100.0,4310.55,Switzerland
10301,2003-10-05,S18_3685,39,100.0,6446.7,Norway
10311,2004-10-16,S18_3685,32,100.0,3616.64,Spain
10321,2004-11-04,S18_3685,28,100.0,4232.76,USA
10331,2004-11-17,S18_3685,26,67.91,1765.66,USA
10343,2004-11-24,S18_3685,44,84.88,3734.72,France
10367,2005-01-12,S18_3685,46,100.0,4808.38,USA
10379,2005-02-10,S18_3685,32,70.83,2266.56,Spain
10406,2005-04-15,S18_3685,65,100.0,10468.9,Denmark
10419,2005-05-17,S18_3685,43,100.0,5589.14,Austria
10108,2003-03-03,S18_3782,43,67.77,2914.11,Philippines
10122,2003-05-08,S18_3782,35,49.74,1740.9,France
10135,2003-07-02,S18_3782,45,50.36,2266.2,USA
10146,2003-09-03,S18_3782,47,67.14,3155.58,USA
10159,2003-10-10,S18_3782,21,64.66,1357.86,USA
10169,2003-11-04,S18_3782,38,68.39,2598.82,Australia
10180,2003-11-11,S18_3782,21,50.36,1057.56,France
10191,2003-11-20,S18_3782,43,72.74,3127.82,Germany
10211,2004-01-15,S18_3782,46,54.09,2488.14,France
10224,2004-02-21,S18_3782,38,58.44,2220.72,France
10237,2004-04-05,S18_3782,26,52.22,1357.72,USA
10252,2004-05-26,S18_3782,31,52.84,1638.04,France
10264,2004-06-30,S18_3782,48,54.71,2626.08,USA
10276,2004-08-02,S18_3782,33,50.36,1661.88,USA
10286,2004-08-28,S18_3782,38,57.2,2173.6,France
10299,2004-09-30,S18_3782,39,55.95,2182.05,Finland
10310,2004-10-16,S18_3782,42,67.14,2819.88,Germany
10319,2004-11-03,S18_3782,44,59.06,2598.64,USA
10330,2004-11-16,S18_3782,29,69.63,2019.27,Philippines
10342,2004-11-24,S18_3782,26,55.95,1454.7,Australia
10355,2004-12-07,S18_3782,31,53.47,1657.57,Spain
10363,2005-01-06,S18_3782,32,89.12,2851.84,Finland
10378,2005-02-10,S18_3782,28,100.0,4609.64,Spain
10390,2005-03-04,S18_3782,36,100.0,5079.96,USA
10403,2005-04-08,S18_3782,36,52.22,1879.92,UK
10106,2003-02-17,S18_3856,41,100.0,4774.86,Italy
10119,2003-04-28,S18_3856,27,99.52,2687.04,Austria
10130,2003-06-16,S18_3856,33,100.0,3423.75,USA
10143,2003-08-10,S18_3856,34,100.0,3455.76,USA
10155,2003-10-06,S18_3856,29,100.0,3622.97,Finland
10167,2003-10-23,S18_3856,34,100.0,3599.58,Sweden
10178,2003-11-08,S18_3856,48,100.0,5386.56,France
10186,2003-11-14,S18_3856,46,100.0,4918.78,UK
10197,2003-11-26,S18_3856,22,100.0,2538.8,Spain
10209,2004-01-09,S18_3856,20,100.0,2498.6,USA
10222,2004-02-19,S18_3856,45,85.75,3858.75,USA
10249,2004-05-08,S18_3856,46,100.0,5600.5,USA
10262,2004-06-24,S18_3856,34,100.0,4103.46,Spain
10273,2004-07-21,S18_3856,50,85.75,4287.5,Belgium
10283,2004-08-20,S18_3856,46,100.0,5795.54,Canada
10296,2004-09-15,S18_3856,22,84.7,1863.4,Germany
10307,2004-10-14,S18_3856,48,86.81,4166.88,USA
10316,2004-11-01,S18_3856,47,86.81,4080.07,UK
10328,2004-11-12,S18_3856,34,100.0,3815.48,Italy
10338,2004-11-22,S18_3856,45,100.0,5526.45,Belgium
10351,2004-12-03,S18_3856,20,100.0,3374.6,UK
10373,2005-01-31,S18_3856,50,60.49,3024.5,Finland
10386,2005-03-01,S18_3856,22,57.55,1266.1,Spain
10398,2005-03-30,S18_3856,45,100.0,4811.85,France
10400,2005-04-01,S18_3856,58,100.0,7307.42,USA
10415,2005-05-09,S18_3856,51,100.0,6209.25,Australia
10104,2003-01-31,S18_4027,38,100.0,5348.5,Spain
10117,2003-04-16,S18_4027,22,100.0,2780.58,Singapore
10127,2003-06-03,S18_4027,25,100.0,3447.0,USA
10142,2003-08-08,S18_4027,24,100.0,3791.52,USA
10152,2003-09-25,S18_4027,35,100.0,4524.1,Australia
10165,2003-10-22,S18_4027,28,100.0,3337.6,Singapore
10176,2003-11-06,S18_4027,36,100.0,5532.12,Italy
10185,2003-11-14,S18_4027,39,100.0,5096.91,USA
10196,2003-11-26,S18_4027,27,100.0,4537.08,USA
10207,2003-12-09,S18_4027,40,100.0,6146.8,USA
10220,2004-02-12,S18_4027,50,100.0,8258.0,Ireland
10230,2004-03-15,S18_4027,42,100.0,7238.28,Germany
10247,2004-05-05,S18_4027,48,100.0,6756.0,Finland
10272,2004-07-20,S18_4027,25,100.0,3734.0,USA
10282,2004-08-20,S18_4027,31,100.0,4674.8,USA
10292,2004-09-08,S18_4027,44,100.0,7140.76,USA
10306,2004-10-14,S18_4027,23,100.0,3600.65,UK
10314,2004-10-22,S18_4027,29,100.0,4206.74,Denmark
10324,2004-11-05,S18_4027,49,100.0,5379.71,USA
10337,2004-11-21,S18_4027,36,100.0,5679.36,USA
10349,2004-12-01,S18_4027,34,100.0,4394.84,USA
10358,2004-12-10,S18_4027,25,100.0,2528.25,Spain
10372,2005-01-26,S18_4027,48,100.0,7031.52,Japan
10383,2005-02-22,S18_4027,38,100.0,5340.9,Spain
10394,2005-03-15,S18_4027,37,100.0,6376.58,Spain
10413,2005-05-05,S18_4027,49,100.0,6896.75,USA
10100,2003-01-06,S18_4409,22,86.51,1903.22,USA
10110,2003-03-18,S18_4409,28,89.27,2499.56,UK
10124,2003-05-21,S18_4409,36,85.59,3081.24,USA
10148,2003-09-11,S18_4409,34,100.0,3598.22,Australia
10162,2003-10-18,S18_4409,39,100.0,3912.09,USA
10173,2003-11-05,S18_4409,21,75.46,1584.66,Italy
10182,2003-11-12,S18_4409,36,100.0,3942.72,USA
10193,2003-11-21,S18_4409,24,97.55,2341.2,Australia
10204,2003-12-02,S18_4409,29,85.59,2482.11,USA
10213,2004-01-22,S18_4409,38,94.79,3602.02,UK
10227,2004-03-02,S18_4409,34,100.0,3566.94,France
10241,2004-04-13,S18_4409,42,90.19,3787.98,France
10280,2004-08-17,S18_4409,35,100.0,3704.05,Italy
10288,2004-09-01,S18_4409,35,80.99,2834.65,Singapore
10302,2003-10-06,S18_4409,38,89.27,3392.26,UK
10311,2004-10-16,S18_4409,41,81.91,3358.31,Spain
10332,2004-11-17,S18_4409,50,100.0,7310.0,UK
10344,2004-11-25,S18_4409,21,100.0,2203.11,France
10367,2005-01-12,S18_4409,43,62.72,2696.96,USA
10380,2005-02-16,S18_4409,32,100.0,3376.64,Spain
10407,2005-04-22,S18_4409,6,90.19,541.14,USA
10420,2005-05-29,S18_4409,66,92.95,6134.7,Australia
10105,2003-02-11,S18_4522,41,82.5,3382.5,Denmark
10117,2003-04-16,S18_4522,23,97.42,2240.66,Singapore
10128,2003-06-06,S18_4522,43,92.16,3962.88,Spain
10142,2003-08-08,S18_4522,24,70.22,1685.28,USA
10153,2003-09-28,S18_4522,22,83.38,1834.36,Spain
10166,2003-10-21,S18_4522,26,73.73,1916.98,USA
10177,2003-11-07,S18_4522,35,74.6,2611.0,Spain
10185,2003-11-14,S18_4522,47,77.24,3630.28,USA
10197,2003-11-26,S18_4522,50,100.0,5090.5,Spain
10208,2004-01-02,S18_4522,45,87.77,3949.65,France
10221,2004-02-18,S18_4522,39,89.53,3491.67,Belgium
10232,2004-03-20,S18_4522,23,89.53,2059.19,UK
10248,2004-05-07,S18_4522,42,75.48,3170.16,USA
10261,2004-06-17,S18_4522,20,89.53,1790.6,Canada
10273,2004-07-21,S18_4522,33,71.09,2345.97,Belgium
10283,2004-08-20,S18_4522,34,100.0,3580.88,Canada
10293,2004-09-09,S18_4522,49,100.0,4946.06,Italy
10306,2004-10-14,S18_4522,39,90.4,3525.6,UK
10315,2004-10-29,S18_4522,36,100.0,3602.16,France
10326,2004-11-09,S18_4522,50,86.01,4300.5,Sweden
10337,2004-11-21,S18_4522,29,100.0,4498.19,USA
10350,2004-12-02,S18_4522,30,100.0,3023.1,Spain
10372,2005-01-26,S18_4522,41,86.89,3562.49,Japan
10383,2005-02-22,S18_4522,28,58.58,1640.24,Spain
10396,2005-03-23,S18_4522,45,100.0,4739.4,USA
10414,2005-05-06,S18_4522,16,75.48,1207.68,USA
10103,2003-01-29,S18_4600,36,100.0,4228.2,Norway
10114,2003-04-01,S18_4600,41,100.0,4815.45,France
10126,2003-05-28,S18_4600,50,100.0,7083.0,Spain
10140,2003-07-24,S18_4600,40,100.0,4601.2,USA
10150,2003-09-19,S18_4600,49,100.0,6467.02,Singapore
10164,2003-10-21,S18_4600,45,100.0,5012.55,Austria
10175,2003-11-06,S18_4600,47,100.0,5121.59,UK
10183,2003-11-13,S18_4600,21,100.0,2441.04,USA
10194,2003-11-25,S18_4600,32,100.0,4262.08,France
10207,2003-12-09,S18_4600,47,100.0,6658.02,USA
10217,2004-02-04,S18_4600,38,100.0,4509.08,Singapore
10229,2004-03-11,S18_4600,41,100.0,4716.23,USA
10245,2004-05-04,S18_4600,21,100.0,2390.22,USA
10259,2004-06-15,S18_4600,41,100.0,4666.62,Singapore
10270,2004-07-19,S18_4600,38,100.0,5383.08,Australia
10281,2004-08-19,S18_4600,25,99.29,2482.25,USA
10291,2004-09-08,S18_4600,48,100.0,5288.64,Sweden
10305,2004-10-13,S18_4600,22,99.29,2184.38,USA
10313,2004-10-22,S18_4600,28,100.0,2881.76,Canada
10323,2004-11-05,S18_4600,47,100.0,6203.06,Germany
10334,2004-11-19,S18_4600,49,100.0,6763.47,Sweden
10347,2004-11-29,S18_4600,45,100.0,5884.65,Australia
10357,2004-12-10,S18_4600,28,100.0,3559.64,USA
10370,2005-01-20,S18_4600,29,57.53,1668.37,Australia
10382,2005-02-17,S18_4600,39,100.0,4890.6,USA
10411,2005-05-01,S18_4600,46,100.0,5235.72,Canada
10425,2005-05-31,S18_4600,38,100.0,4325.16,France
10103,2003-01-29,S18_4668,41,47.29,1938.89,Norway
10113,2003-03-26,S18_4668,50,49.81,2490.5,USA
10126,2003-05-28,S18_4668,43,53.83,2314.69,Spain
10140,2003-07-24,S18_4668,29,43.27,1254.83,USA
10150,2003-09-19,S18_4668,30,42.76,1282.8,Singapore
10164,2003-10-21,S18_4668,25,53.83,1345.75,Austria
10174,2003-11-06,S18_4668,49,44.78,2194.22,Australia
10183,2003-11-13,S18_4668,40,49.3,1972.0,USA
10194,2003-11-25,S18_4668,41,44.78,1835.98,France
10206,2003-12-05,S18_4668,21,53.33,1119.93,Canada
10215,2004-01-29,S18_4668,46,45.28,2082.88,USA
10229,2004-03-11,S18_4668,39,40.25,1569.75,USA
10245,2004-05-04,S18_4668,45,59.87,2694.15,USA
10258,2004-06-15,S18_4668,21,59.87,1257.27,Japan
10270,2004-07-19,S18_4668,44,58.36,2567.84,Australia
10281,2004-08-19,S18_4668,44,59.87,2634.28,USA
10291,2004-09-08,S18_4668,29,51.82,1502.78,Sweden
10304,2004-10-11,S18_4668,34,49.3,1676.2,France
10312,2004-10-21,S18_4668,39,56.85,2217.15,USA
10324,2004-11-05,S18_4668,38,100.0,6832.02,USA
10333,2004-11-18,S18_4668,24,79.86,1916.64,USA
10348,2004-11-01,S18_4668,29,100.0,7110.8,Spain
10358,2004-12-10,S18_4668,30,100.0,5302.8,Spain
10370,2005-01-20,S18_4668,20,100.0,2730.0,Australia
10382,2005-02-17,S18_4668,39,100.0,7827.3,USA
10411,2005-05-01,S18_4668,35,59.87,2095.45,Canada
10424,2005-05-31,S18_4668,26,59.87,1556.62,Spain
10108,2003-03-03,S18_4721,44,100.0,5565.12,Philippines
10122,2003-05-08,S18_4721,28,100.0,3583.16,France
10135,2003-07-02,S18_4721,31,100.0,4705.18,USA
